storage_id,motherboard_id,storage_type,storage_capacity,storage_form_factor,storage_interface,storage_nvme,motherboard_m2_slots,motherboard_pcie_slots,motherboard_pcie_x16_slots,motherboard_pcie_x8_slots,motherboard_pcie_x4_slots,motherboard_pcie_x1_slots,motherboard_pcie_gen3_slots,motherboard_pcie_gen4_slots,motherboard_pcie_gen5_slots,motherboard_pcie_max_gen,motherboard_form_factor,motherboard_ram_type,storage_m2_slot_ok,label
a2432997-7508-492d-8419-55e279ddb177,c0ae0376-0d15-49b4-82a9-2dbb9e20a3ce,SSD,500.0,m.2-2280,m.2 sata,false,,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR3,0,0
d5408b86-8cc7-4b7b-b45b-054b9f934221,84dd4809-660e-42ed-bfc6-b8589c65e4e9,SSD,512.0,m.2-2280,m.2 pcie 3.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR4,0,0
aa0012c9-9055-4764-997e-bd195d303216,aabedc2f-c98b-4f4f-82f4-f914e02c22b2,SSD,240.0,m.2-2280,m.2 sata,false,1,1,1,0,0,0,0,0,1,5.0,Mini ITX,DDR5,1,1
bc3a5052-96c4-4ffb-9789-98e4cc052466,fa349345-0654-4d92-b51a-741ad2e2d239,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,ATX,DDR5,1,1
c26ec9c7-14b6-445b-a150-00707849a507,f262fc1a-c7d6-4fa1-945f-805713beb902,SSD,1000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,2,2,0,0,0,0,2,0,4.0,ATX,DDR5,1,1
661e4026-faea-4373-94f7-c0a3b4345035,bf3bd9e6-5e1b-464e-90c8-4116b80706b2,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,4,2,0,0,2,0,4,0,4.0,Micro ATX,DDR4,1,1
fecedcc2-79ad-43ff-9b33-9c08d26bd2f9,e0d0e228-bc0d-4be6-8188-a63be1e55417,SSD,256.0,m.2-2280,m.2 sata,false,,4,2,0,0,2,0,4,0,4.0,ATX,DDR3,0,0
a563297e-11fb-4b98-a8d7-48e34867efd5,a62d0f9d-bc24-476c-b484-c50ed4a80929,SSD,2000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
58fd63e6-92e5-4e9f-9b60-e87dc8d5198d,9b9823b2-12c2-4280-b31e-470f2e00385b,SSD,1000.0,m.2-2280,m.2 pcie 3.0 x4,true,1,1,0,0,1,0,0,1,0,4.0,ATX,DDR5,1,1
bc2a6e6c-e6ec-4a72-9c46-1e65fc185845,d33173aa-d2c4-4ae4-9560-feb557753345,SSD,500.0,m.2-2280,m.2 sata,false,,1,1,0,0,0,0,1,0,4.0,Micro ATX,DDR2,0,0
75687e4e-896a-4c11-9d75-1e2e2e61132b,e1129827-e999-424e-9b5c-72aff9ebb1cc,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,,2,2,0,0,0,0,2,0,4.0,Micro ATX,DDR3,0,0
601146fa-f571-4f38-b81d-26fbc8f81c1f,a7d5c114-819d-4890-98b6-00d05e3f2ac3,SSD,250.0,m.2-2280,m.2 pcie 3.0 x4,true,,3,1,0,0,2,0,3,0,4.0,Micro ATX,DDR3,0,0
5c002fc0-8fda-49d3-9d4a-6601130a7ada,fe846b1a-11d1-4e7b-b189-fcdb21c04289,SSD,4000.0,m.2-2280,m.2 pcie 4.0 x4,true,1,5,1,0,1,3,0,4,1,5.0,ATX,DDR5,1,1
d412bbc8-bf3f-4db5-83c2-97fdaf590bf5,30ab66a2-aaa6-4842-8d52-aa099adb90e0,SSD,500.0,m.2-2280,m.2 pcie 4.0 x4,true,1,3,2,0,0,1,0,3,0,4.0,Micro ATX,DDR4,1,1
