psu_id,case_id,psu_wattage,psu_form_factor,psu_length,psu_efficiency,case_supported_psu,case_psu_clearance,psu_form_factor_match,psu_length_ok,label
af8da82c-457b-4ca7-a3c9-423b867e891c,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,400.0,ATX,140.0,,Flex ATX,,0,-1,0
d2750437-8323-4b92-ad76-f982a327d667,1c2b21fc-ea2f-4803-ac59-83305a2442fc,850.0,ATX,160.0,80+ BRONZE,ATX,223.0,1,1,1
fdc0501d-f314-43b2-8513-bf67f102c118,f1ea8405-90b1-49fc-951c-7e09e954f4db,500.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
ba7b62cd-47ed-4767-bc3d-995a4e2bde69,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,750.0,ATX,140.0,80+ PLATINUM,ATX,,1,-1,1
0e99157b-e12b-43cf-ac71-a6cf5bfb47ff,fa1f19b3-6e22-4f4d-87f1-46e6983d680d,600.0,Flex ATX,150.0,80+ PLATINUM,ATX | SFX | SFX-L,220.0,0,1,0
5bc6ae31-26a7-4719-9d58-b18eeaf9dddd,567bd931-f8c0-4420-befe-c6d26862d612,750.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
fb30de0c-9289-425b-834f-53c9a3dc6c10,719c4262-c921-4a8c-a851-f78d405e4dad,1300.0,ATX,150.0,80+ GOLD,ATX,220.0,1,1,1
2a8bf754-3812-41c5-b11d-89d1b3d91fde,28268a82-fbba-4405-b1b3-651b0e867d13,750.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
c7b72a65-6959-4a21-a919-244990b9379a,928046a4-02df-4779-a80d-4d5b24b1e77f,850.0,ATX,160.0,80+ GOLD,ATX,180.0,1,1,1
2e64188d-1e99-453c-8f8d-fcdc3fad1a73,f9f1cc90-f28a-4d3c-b98b-45b03037008e,550.0,ATX,140.0,80+ BRONZE,ATX,220.0,1,1,1
482e48f2-37f1-4ac4-ae8d-2b872094abd6,86816bd7-32e5-4493-a219-c70e72d4dec6,1200.0,ATX,200.0,80+ PLATINUM,ATX,250.0,1,1,1
c7ea5a90-9d44-4a4b-962c-1454cfe7f0f0,b1e0b4f0-0522-443b-94a2-309f67623bb7,450.0,SFX,130.0,80+ PLATINUM,ATX,200.0,0,1,0
32e75fc3-fdae-445b-9142-b9078e490434,410188d1-1b41-4e31-9852-7697c5d91bec,550.0,SFX,100.0,80+ GOLD,ATX,160.0,0,1,0
92dbb8a2-9fae-4c62-8c04-0afb6d3862c3,42d47c5a-8e21-4da9-ba4e-ea55290ce616,450.0,SFX,100.0,80+ BRONZE,ATX,,0,-1,0
7e4d12c3-deaf-46e8-abcf-b59df54f616f,5509f5a5-44e2-4693-8824-9a016a48e197,750.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
35322f46-fc22-4b91-9c3e-d36554ca40e2,9e3aeb11-df9d-4130-bb41-f41a54b76972,850.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
ffc77eb0-adfd-46af-92b5-6908a72bea1c,719c4262-c921-4a8c-a851-f78d405e4dad,700.0,ATX,140.0,80+,ATX,220.0,1,1,1
e3c588c2-d452-4700-b8b8-1ca5397f1eb9,53eceab5-26db-446d-984f-34f3590f3f17,500.0,SFX,130.0,80+ GOLD,ATX,220.0,0,1,0
9f96977f-36f4-4d29-abf7-367db6c7390d,ec96cfae-5081-4cdf-a0ec-48731e0fefa8,300.0,Mini-ITX,150.0,80+ BRONZE,ATX,220.0,0,1,0
5d518481-27ea-4e39-b7fb-37a55cb0a71b,a665c556-dbb3-47bf-afa6-a561d66c6f0f,1050.0,ATX,180.0,80+ GOLD,ATX,250.0,1,1,1
426a16af-2b6e-4236-b341-512cb561e99b,2786f0a9-0b2c-410a-84a4-446c68479872,500.0,TFX,175.0,80+ GOLD,ATX,223.0,0,1,0
cf7a5ae9-0944-48a5-b183-f9e24713ebd7,7dfc704c-2e06-4fd6-9238-b43f5fb47f10,550.0,ATX,160.0,80+ GOLD,ATX,,1,-1,1
e9a37563-441d-4c18-a167-53743a53ad76,51b2027c-caff-483f-9398-25f2b30cd0d9,500.0,ATX,139.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
6470c39d-b129-4ebc-a0ec-df16c0db5563,96c9c755-93db-49b5-8d4c-e3c5a9dcf77c,1000.0,ATX,165.0,80+ GOLD,ATX,200.0,1,1,1
5eb1b6b4-a5ed-42d5-b8f3-a193efa13874,3e765ce5-3444-405e-b510-9d9aa6776a91,750.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
f353544f-a938-4174-820e-77fc22392832,d0bfd715-d436-4e52-ae4e-883ff71969fa,350.0,Mini-ITX,,80+ BRONZE,ATX,220.0,0,-1,0
5bc6771e-2a00-4165-abaa-7f2061a7109d,567bd931-f8c0-4420-befe-c6d26862d612,750.0,ATX,160.0,80+ GOLD,ATX,,1,-1,1
2718afba-9793-44f1-bf29-f1439a885b11,4b307959-2767-4a04-baf3-d9213293d320,850.0,ATX,160.0,80+ GOLD,ATX,,1,-1,1
a39a0cba-a300-4b76-82cd-4cad9c0b2514,7ebdb849-a8df-466f-883a-bb82ac197aaa,1000.0,ATX,150.0,80+ GOLD,ATX,,1,-1,1
e61d6bc8-c2ef-4021-a40b-6329b234b8b7,f9f1cc90-f28a-4d3c-b98b-45b03037008e,400.0,Flex ATX,150.0,80+ BRONZE,ATX,220.0,0,1,0
cb6f68e1-2e36-43b0-9b32-7ff2a7489c59,a94dbf7d-13a8-4454-8dd2-8570bb1bc56c,450.0,SFX,100.0,80+ PLATINUM,ATX,200.0,0,1,0
66a33105-af85-4395-b608-7506ba2100fa,0a4e3be9-0866-411f-a1be-dcb4055b767e,300.0,Flex ATX,150.0,80+ GOLD,ATX,,0,-1,0
84f0c52a-0a69-4ea9-a6bb-de82bf07bb45,c0b0a371-7237-4b22-868d-00f633dc1aa0,500.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
83f35e01-3521-45a5-9110-d1cb47a0da68,0caedd51-ca9c-43a7-8f1c-d79ace9df282,750.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
79e59820-c384-4bf5-94be-3c09ad9c73cd,cb97527e-b48f-4253-b98f-3f032762c782,500.0,ATX,160.0,80+ GOLD,ATX,180.0,1,1,1
7659f3f0-5baa-4d65-a19a-3d1889477b67,b25d4954-d8f3-4b73-a3aa-ddfe6f79dea4,600.0,ATX,140.0,80+,ATX,,1,-1,1
3c8a9a00-a8e9-472c-bf5f-dc44104219a5,0ee1c921-383e-4a3f-ad7a-5a8af234961a,400.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
77ddaf2c-7ae7-44ed-b3b8-634e732735be,2e071fa3-02bf-430c-ba13-4f0d351ddd16,700.0,ATX,165.0,80+,ATX,220.0,1,1,1
478e5e5c-3238-4ea6-9407-055ead9e5277,11e609ff-a638-4e8b-856b-2eb116615667,600.0,ATX,140.0,,SFX | SFX-L,,0,-1,0
525e2e03-75be-442f-833f-13e5c99963ca,81f0834f-699c-4a14-8528-070fd8326421,750.0,ATX,180.0,80+ GOLD,ATX,,1,-1,1
e6e32dd3-599f-4b18-ae2e-d8436182a72a,de186213-df2d-445e-a57a-26bdcde3e997,600.0,SFX,100.0,80+ PLATINUM,ATX,200.0,0,1,0
647f6327-17f1-4678-ab2b-e73fcf111c1a,567bd931-f8c0-4420-befe-c6d26862d612,750.0,ATX,170.0,80+ BRONZE,ATX,,1,-1,1
cbb3a59f-0fed-4bb2-82a3-3b60bf5bcd7a,9fadd423-7e08-4348-a3cd-d08c3a8f017e,650.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
6c0bef11-adf6-4b0a-974b-2ec28cb15586,f130958a-c06d-4773-8f16-8326ccd1799a,350.0,SFX,100.0,80+ BRONZE,ATX,,0,-1,0
49e5baf9-96a7-4c68-a836-8b3f0989aae6,c0b0a371-7237-4b22-868d-00f633dc1aa0,1600.0,ATX,190.0,80+ PLATINUM,ATX,,1,-1,1
6c0006ac-6eba-4f7d-936e-4ffe502af59b,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,650.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
3c63a00a-fc5e-48c0-bc63-11b3b3907b04,326f9210-993f-427f-8ee9-d5d9396878c6,650.0,SFX,125.0,80+ GOLD,ATX,,0,-1,0
9f96977f-36f4-4d29-abf7-367db6c7390d,fd263975-75c0-473d-964c-71b1df4ad722,300.0,Mini-ITX,150.0,80+ BRONZE,ATX,180.0,0,1,0
213a28b8-8ea7-4d8e-9ec1-aef718b11b59,81721d18-7067-4bde-8b98-0f9c8cb25af9,1200.0,ATX,190.0,80+ GOLD,SFX | SFX-L,,0,-1,0
db8e1947-8b7b-48a3-86fa-a3a4bc82c427,2cd916b5-a8f5-4646-9ac3-edb1631f9ba0,750.0,ATX,180.0,80+ GOLD,ATX,180.0,1,1,1
e7673ba7-a142-4b99-8677-8f003934c967,cee29e22-2c45-4d28-9768-10243278541c,1300.0,ATX,180.0,80+ TITANIUM,ATX,160.0,1,0,0
cd89fd83-3211-4c64-9d87-b5c4d673462a,5509f5a5-44e2-4693-8824-9a016a48e197,650.0,ATX/EPS,140.0,80+ GOLD,ATX,220.0,0,1,0
d1b2f2ac-5ff0-4210-915c-0e0ed505201b,11e609ff-a638-4e8b-856b-2eb116615667,500.0,ATX,160.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
0b57f38b-5db8-42ad-b9f8-e80b997777af,3cf043a7-3fa1-41c9-a24c-0bbf3f4db1a7,750.0,ATX,170.0,80+ BRONZE,ATX,220.0,1,1,1
8cfa7ca3-a1cf-4b78-a7ed-c749e5a6fbb8,54bc84f1-7b59-42b5-8719-dda673514c54,750.0,SFX,100.0,80+ PLATINUM,ATX,182.0,0,1,0
172205fc-ca8f-4746-a3bb-e01ec15720f9,2ca8aecb-0f6e-4941-87f2-2f584a5a046a,1100.0,SFX,100.0,80+ PLATINUM,ATX,180.0,0,1,0
9b758f7a-a08c-4f4a-bde6-3d7b3b8ed3e7,fd263975-75c0-473d-964c-71b1df4ad722,300.0,Flex ATX,150.0,80+ GOLD,ATX,180.0,0,1,0
7755efbe-9cc2-400e-b702-4443e0daafee,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,850.0,ATX,175.0,80+ GOLD,ATX,,1,-1,1
52075b22-9073-4b73-ae67-96695c375c4f,d8386c8a-21c4-4479-9020-4bab37846013,750.0,ATX,150.0,80+ GOLD,SFX | SFX-L,,0,-1,0
a12e6bfd-24b5-4391-a2f2-ca00a671fe6d,346e977f-72ea-48ac-821e-a6d0779f54f0,1000.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
93f315d3-f42b-45b7-9ff6-479f506d977c,397a6df3-efca-4fc5-b81f-29c878a9f283,1000.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
b10437ea-c786-42d5-aa29-583259990d33,c367e788-8d65-4083-870a-18d7ad974525,750.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
eca128e2-acb8-4d90-a1a7-bc7a471ad622,928046a4-02df-4779-a80d-4d5b24b1e77f,1000.0,SFX,126.0,80+ GOLD,ATX,180.0,0,1,0
060e7a09-ae27-4ab2-bd48-0f80189ebbeb,456a564c-2998-4260-b779-ee852852a829,850.0,ATX,160.0,80+ GOLD,SFX | SFX-L,,0,-1,0
2650b17e-9bb7-4967-b5cf-8633ef944100,456a564c-2998-4260-b779-ee852852a829,1300.0,ATX,150.0,80+ GOLD,SFX | SFX-L,,0,-1,0
ffab8771-cde5-4bfe-b563-d84fb5b2b7fe,81721d18-7067-4bde-8b98-0f9c8cb25af9,1200.0,ATX,,80+ GOLD,SFX | SFX-L,,0,-1,0
f131f336-77dc-47da-bc5e-398613530d97,11e609ff-a638-4e8b-856b-2eb116615667,750.0,ATX,160.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
e3a631ce-9eaa-43bd-a44d-d6bd6bd24cb8,03ba5c32-d37c-424d-a122-10a66cec4179,850.0,ATX,190.0,80+ GOLD,SFX | SFX-L,,0,-1,0
6ae78e01-1767-4538-b6c3-9f6f321e145f,f302b257-e678-4bb4-b304-cb09ed521e7c,600.0,ATX,180.0,80+ PLATINUM,ATX,220.0,1,1,1
3b6e8411-60e0-4fc9-9d79-0488fa1cd962,95af7ccd-f5cd-4b4a-875d-8a59b0d82e62,1200.0,SFX,130.0,,ATX,200.0,0,1,0
337737d6-580b-4ce4-93b5-37b249b58544,7a2d74b0-4454-4e38-a7cc-5a0c5414eda2,450.0,SFX,100.0,80+ BRONZE,ATX,220.0,0,1,0
5174c683-aa00-49d9-9462-c947167f6cb8,faf380e2-a1ce-4442-ad9e-161f70c64d35,300.0,SFX,100.0,80+ BRONZE,ATX,180.0,0,1,0
3efcca16-9f79-4a85-a44e-a910968863c8,d332c44c-10ba-45cc-94cc-41067d7d869c,750.0,SFX,100.0,80+ PLATINUM,ATX,223.0,0,1,0
5227d1bd-60f7-40d6-b968-5fb14bfc4047,08f83f40-7f0f-4c64-a208-c7f516f1efcf,750.0,SFX,100.0,80+ GOLD,ATX,210.0,0,1,0
4b0a6b75-8787-4ec5-a154-26d39c532209,5ad972c0-3f07-434f-8b44-07d8a6117ac0,1200.0,ATX,180.0,80+ PLATINUM,ATX,220.0,1,1,1
a46b1000-49c0-453c-b2fc-0d5c7253a252,e6e3d555-041f-4426-b669-cdece8799809,850.0,ATX,140.0,80+ GOLD,ATX,180.0,1,1,1
dd9a0e74-c22e-4fc1-b6e5-71dcb5180953,51b2027c-caff-483f-9398-25f2b30cd0d9,750.0,ATX,160.0,80+ PLATINUM,SFX | SFX-L,,0,-1,0
5597ba89-c130-441f-b079-ff23dc735a19,0166a285-c025-4fef-868b-251a8ca785b0,760.0,ATX,160.0,80+ PLATINUM,ATX,,1,-1,1
1e7911f0-f4d8-42f8-a1a3-4fea05536205,239bbf73-b1e0-4450-b5c1-6d5d13e7cc04,750.0,ATX,180.0,80+ GOLD,ATX,182.0,1,1,1
c3694cd5-66a6-4430-8915-11d5a815b304,bd22ec2e-6668-41e1-85c6-1305c6c7100a,1600.0,ATX,220.0,80+ PLATINUM,ATX,160.0,1,0,0
df22adb0-03cd-4231-b029-e443969de4a6,928046a4-02df-4779-a80d-4d5b24b1e77f,1500.0,ATX,200.0,80+ TITANIUM,ATX,180.0,1,0,0
8c7f1d1a-ffa9-4825-b2c1-4d3dea53e60e,cee29e22-2c45-4d28-9768-10243278541c,850.0,ATX,160.0,80+ GOLD,ATX,160.0,1,1,1
9544efc3-efd1-45f2-884f-0c5c6d37d340,e6e3d555-041f-4426-b669-cdece8799809,300.0,TFX,175.0,80+ BRONZE,ATX,180.0,0,1,0
bab0ce12-431c-4188-bc49-5137bcd4ab1f,456a564c-2998-4260-b779-ee852852a829,500.0,ATX,139.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
3d88de13-e0c4-4f73-a281-9e6dbc92f724,bf866219-af85-40e9-94e1-cff6f4ddd63d,550.0,SFX,100.0,80+ GOLD,ATX,200.0,0,1,0
2b7b8975-49aa-460f-b2b0-65ee3725e527,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,680.0,ATX,170.0,,ATX,,1,-1,1
1efec040-29ff-466a-91aa-4d8b61cace68,456a564c-2998-4260-b779-ee852852a829,750.0,ATX,160.0,80+ GOLD,SFX | SFX-L,,0,-1,0
df248f37-cc7b-46e8-8b07-4d1152cbd328,38e47072-dd15-40c5-b299-d1b90c7f597c,700.0,ATX,165.0,80+ TITANIUM,ATX,,1,-1,1
114be9e9-9844-474b-9551-77df440a6153,a14ff72c-24d6-46cb-874f-b0eb9a6e1b65,750.0,SFX,100.0,80+ GOLD,ATX,220.0,0,1,0
643c0f30-4a5c-4e33-b62c-358ac8025c6a,7b4883af-7e1e-4482-9d70-0ee8c65847ab,300.0,ATX,139.0,80+ BRONZE,ATX,,1,-1,1
f386eb27-4f22-4212-9405-76b50e26d915,bd591f2c-5798-48f1-a823-2ce56ab00a8a,650.0,SFX,100.0,80+ GOLD,ATX,180.0,0,1,0
1d25e870-ac81-45f2-ac93-c9e52a885096,1bca2574-b9d8-491a-8f3c-02310ec2a557,850.0,ATX,122.0,80+ GOLD,ATX,223.0,1,1,1
17bd37dc-dd71-4a09-ae48-6bdbdac55af9,1c24fb75-b2a5-40bb-91dc-33031c9035a9,1000.0,ATX,165.0,80+ GOLD,ATX,,1,-1,1
1e7911f0-f4d8-42f8-a1a3-4fea05536205,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,750.0,ATX,180.0,80+ GOLD,Flex ATX,,0,-1,0
8e100795-68ee-4cc2-bbc2-0ed4c7d211d1,3baf22f5-e281-4045-82ca-d2ac029bb649,500.0,SFX-L,125.0,80+ GOLD,ATX,265.0,0,1,0
fcbe0a85-cbf9-44fc-b117-30e97979cf0b,c0b0a371-7237-4b22-868d-00f633dc1aa0,500.0,ATX,169.0,80+ PLATINUM,ATX,,1,-1,1
cb6f68e1-2e36-43b0-9b32-7ff2a7489c59,f1ea8405-90b1-49fc-951c-7e09e954f4db,450.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
a8e3d0d9-fcf9-4e81-83c1-ea8e747cfac6,95af7ccd-f5cd-4b4a-875d-8a59b0d82e62,850.0,SFX,100.0,,ATX,200.0,0,1,0
eb3a8280-f0c7-4d2e-89bc-4976d4a93e5f,7b4883af-7e1e-4482-9d70-0ee8c65847ab,650.0,ATX,165.0,80+ BRONZE,ATX,,1,-1,1
bd5fdd1e-a85b-42fd-b932-deacf5e57bbc,cb97527e-b48f-4253-b98f-3f032762c782,900.0,ATX,,80+ GOLD,ATX,180.0,1,-1,1
f16d119f-00a7-4c3b-bdd8-abc5e6eefe47,948b8007-fa96-47ee-aae1-b30ca6758058,700.0,ATX,180.0,80+ BRONZE,ATX,160.0,1,0,0
0812cf36-9ad7-43c1-baf3-fed0ef3e3d2c,a665c556-dbb3-47bf-afa6-a561d66c6f0f,850.0,ATX,190.0,80+ PLATINUM,ATX,250.0,1,1,1
e4b72cb6-739e-4149-8993-d492ab040766,fd263975-75c0-473d-964c-71b1df4ad722,650.0,ATX,140.0,80+,ATX,180.0,1,1,1
3ee83864-4451-4624-bd46-06e63592f154,51c2e82d-01c1-47b9-9c6d-5798a19ff6bd,850.0,ATX,140.0,80+ BRONZE,ATX,200.0,1,1,1
e343ac72-4e6e-4f7d-abc6-ef25220d2fc6,51c2e82d-01c1-47b9-9c6d-5798a19ff6bd,1200.0,ATX,231.0,,ATX,200.0,1,0,0
271aa55a-fa67-4cf6-8366-ceb831049163,f2886d2d-b629-4f1f-b14e-19698f75a95b,1000.0,ATX,170.0,80+ TITANIUM,ATX,,1,-1,1
d95dc95b-f27c-498c-9869-43acc18ed57d,948b8007-fa96-47ee-aae1-b30ca6758058,650.0,ATX,160.0,80+ BRONZE,ATX,160.0,1,1,1
21a4c7d7-65af-4bba-b912-c1158a801ffe,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,550.0,ATX,140.0,80+ PLATINUM,ATX,220.0,1,1,1
0e99157b-e12b-43cf-ac71-a6cf5bfb47ff,75b8fa59-986c-4cbc-9dcc-c6574428233c,600.0,Flex ATX,150.0,80+ PLATINUM,ATX,220.0,0,1,0
e6916318-658e-4372-85b7-3da6a195a0a6,a665c556-dbb3-47bf-afa6-a561d66c6f0f,650.0,ATX,160.0,80+ GOLD,ATX,250.0,1,1,1
990d12cc-40b5-4cee-911e-841bc15ec986,d92d15a1-1829-499a-a024-dc66b3579a34,600.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
e263d6ac-ae76-4aa6-866c-cdbb2dd0ce93,090334a6-3c7c-42e6-9b7c-901b9781f7cd,500.0,ATX,165.0,80+ GOLD,ATX,220.0,1,1,1
1ef1bc7e-7825-4c76-9fe3-a7543885b19c,9e3aeb11-df9d-4130-bb41-f41a54b76972,450.0,SFX,100.0,80+ BRONZE,ATX,220.0,0,1,0
135b821f-4812-445c-a167-1c30d12665fb,2da4df71-b3a3-412a-b67c-d30f84c77d91,850.0,SFX,100.0,80+ GOLD,ATX,200.0,0,1,0
b3550fc7-abf5-4dd5-8f47-fa03ab3ef14f,b262881a-8595-43df-a786-337394aed5e3,380.0,ATX,175.0,,ATX,,1,-1,1
7f9d8073-55f8-4f8b-a63d-41ea5ed7a2d5,f71f2014-0377-4d06-9d1d-0a4aa1aa94d6,550.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
b42f0ed3-5f79-4be6-a0cd-a078e5178172,ee103b4b-fd54-49e3-b989-df5d12e5dae9,400.0,ATX,,,ATX,220.0,1,-1,1
cf134dbb-08c3-462b-84c4-630214134084,54bc84f1-7b59-42b5-8719-dda673514c54,550.0,ATX,140.0,80+ PLATINUM,ATX,182.0,1,1,1
aabc382a-f29d-4fcb-88a2-0546b5f7164c,0ee1c921-383e-4a3f-ad7a-5a8af234961a,750.0,ATX,125.0,80+ BRONZE,ATX,200.0,1,1,1
eb625183-b751-4d03-a295-1c75fd7e73c9,f2886d2d-b629-4f1f-b14e-19698f75a95b,850.0,ATX,170.0,80+ SILVER,ATX,,1,-1,1
e27a6903-f314-46bb-8239-08d9515c7fd9,54bc84f1-7b59-42b5-8719-dda673514c54,750.0,SFX,100.0,80+ PLATINUM,ATX,182.0,0,1,0
2c2d378d-a2f1-4da7-a7f2-1a5d70eabebf,86816bd7-32e5-4493-a219-c70e72d4dec6,500.0,ATX,140.0,80+,ATX,250.0,1,1,1
1e52af03-aeaf-4fc0-b44f-70a119923a86,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,650.0,ATX,140.0,80+ BRONZE,Flex ATX,,0,-1,0
6c4a7f61-9ba9-42f1-bf39-c1f9933a16d2,71d9e671-5494-4ede-b0e0-5625804f70a0,750.0,ATX,190.0,80+ PLATINUM,ATX,150.0,1,0,0
d71afce5-6e28-4c6d-9ce9-f5167b174481,5b063ce6-a082-48eb-88b8-c99903a0f27d,1000.0,ATX,150.0,80+ GOLD,ATX,,1,-1,1
5fe8e450-f155-43dc-8ae2-c0c9668b1361,612bc906-2334-42d5-8477-60cccb76a841,600.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
7a1c2e75-7911-4023-ae34-b81f6fd1253a,7dfc704c-2e06-4fd6-9238-b43f5fb47f10,700.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
08568817-5af5-454d-9390-ba3895f8fd79,03ba5c32-d37c-424d-a122-10a66cec4179,750.0,ATX,140.0,80+ BRONZE,SFX | SFX-L,,0,-1,0
ad9441a4-8470-429f-b803-390abfbeca38,5509f5a5-44e2-4693-8824-9a016a48e197,220.0,Flex ATX,,,ATX,220.0,0,-1,0
8fc98e51-b784-44bd-aa25-30961f74b6bf,86816bd7-32e5-4493-a219-c70e72d4dec6,1200.0,ATX,130.0,80+ PLATINUM,ATX,250.0,1,1,1
4cfe0afb-960f-49de-bef0-91376aa855ae,bd22ec2e-6668-41e1-85c6-1305c6c7100a,1800.0,ATX,230.0,80+ GOLD,ATX,160.0,1,0,0
5da66a92-a3da-415d-976d-4c757876f412,a00aa6fd-61a1-41a7-a259-debd7cdb7cf4,750.0,ATX,170.0,80+ GOLD,ATX | SFX | SFX-L,220.0,1,1,1
12d3497b-4a72-4d82-b046-6e8cfabe8203,7f7b3e0c-03f6-42ca-a2ca-2575c2f6ec82,850.0,ATX,140.0,80+ GOLD,ATX,,1,-1,1
b42a8425-76e7-48eb-8d4f-b1010acbb182,f2886d2d-b629-4f1f-b14e-19698f75a95b,600.0,SFX,100.0,80+ GOLD,ATX,,0,-1,0
bb6a1e6d-6ac0-4b85-b750-e925e9fec65e,abf2c632-f2b2-4930-85b2-832f5a292234,1300.0,ATX,160.0,80+ GOLD,ATX,180.0,1,1,1
6c0006ac-6eba-4f7d-936e-4ffe502af59b,d0106884-7bd0-4c86-a123-fe1befd7e825,650.0,SFX,100.0,80+ PLATINUM,ATX,220.0,0,1,0
948d2b12-9e31-439d-9e08-6a600c48b3ab,9bb5bd48-6564-4a15-bb8a-7d164f88ee49,750.0,ATX,140.0,80+ GOLD,Flex ATX,,0,-1,0
9e1311bc-d147-4ad8-b9fb-10f4fa03b49d,5509f5a5-44e2-4693-8824-9a016a48e197,1300.0,ATX,200.0,80+ TITANIUM,ATX,220.0,1,1,1
cd89fd83-3211-4c64-9d87-b5c4d673462a,db06f330-f5e1-4e8b-b6e5-8430c47ab17f,650.0,ATX/EPS,140.0,80+ GOLD,ATX,220.0,0,1,0
6643b786-709a-4bad-853b-bffb24083e59,0ee1c921-383e-4a3f-ad7a-5a8af234961a,850.0,SFX,100.0,80+ GOLD,ATX,200.0,0,1,0
64329f83-f78c-4fd7-9db1-5225ff1717c3,b1950adb-ebfb-4eeb-ac20-d7575e7afc0a,550.0,ATX,140.0,80+ GOLD,ATX,220.0,1,1,1
51f3bc0a-9d99-4143-897c-7dda257f2fb4,517f12f3-4679-4d13-8832-0fcd2c2a40ea,250.0,Mini-ITX,150.0,80+,ATX,,0,-1,0
89b5c757-f093-407b-ab1c-1c98b099549d,948b8007-fa96-47ee-aae1-b30ca6758058,1300.0,ATX,170.0,80+ GOLD,ATX,160.0,1,0,0
c9b57feb-2e44-4134-9f82-e3b562f29e5b,49304391-cb2d-4357-8684-5a87f874b30b,300.0,TFX,146.0,,ATX,200.0,0,1,0
a6f4fd00-fd5d-450c-9291-da96e85b2fee,b25d4954-d8f3-4b73-a3aa-ddfe6f79dea4,600.0,ATX,139.0,80+,ATX,,1,-1,1
7b77aef0-c485-42d5-9b1a-f64af7dd7b20,691cade7-28ae-4b98-93ed-f95766f3f0a6,750.0,ATX,140.0,80+ GOLD,ATX,223.0,1,1,1
65fccba2-e41e-4dce-9a64-3a8483a5396e,03ba5c32-d37c-424d-a122-10a66cec4179,1000.0,ATX,160.0,80+ GOLD,SFX | SFX-L,,0,-1,0
8b9d07ab-b648-4891-b6b2-a949d99cc7c6,691766a4-9674-4218-8b06-f6dd44ed95bb,850.0,ATX,160.0,80+ BRONZE,ATX,,1,-1,1
22971803-a31f-4953-9dea-ce4ba4fcef12,0d5d063d-ad04-49dc-8ecc-fd979d2b2ecc,650.0,ATX,175.0,80+ BRONZE,ATX,180.0,1,1,1
221352ba-7dc6-4c34-87ce-31c3939f395d,456a564c-2998-4260-b779-ee852852a829,750.0,ATX,180.0,80+ PLATINUM,SFX | SFX-L,,0,-1,0
ab5e6500-05ed-4aa4-8c6f-38c50cae2043,4b307959-2767-4a04-baf3-d9213293d320,850.0,SFX,100.0,80+ PLATINUM,ATX,,0,-1,0
4761a54e-8a68-4d6b-8918-682e483fe1e0,5b063ce6-a082-48eb-88b8-c99903a0f27d,430.0,ATX,140.0,80+ BRONZE,ATX,,1,-1,1
ad9441a4-8470-429f-b803-390abfbeca38,b1950adb-ebfb-4eeb-ac20-d7575e7afc0a,220.0,Flex ATX,,,ATX,220.0,0,-1,0
fb3a14f1-b180-4f50-8cc3-0edf2b67635d,691cade7-28ae-4b98-93ed-f95766f3f0a6,850.0,SFX,125.0,80+ PLATINUM,ATX,223.0,0,1,0
f9a14ca2-9d2e-457b-8a30-86884571dc9b,11e609ff-a638-4e8b-856b-2eb116615667,300.0,ATX,140.0,80+,SFX | SFX-L,,0,-1,0
277f3a84-9cb2-4de5-8a85-722645a76408,2786f0a9-0b2c-410a-84a4-446c68479872,450.0,SFX,100.0,80+ PLATINUM,ATX,223.0,0,1,0
9501890d-1e6a-4a90-a6bd-07bd780e0b31,42d93091-c824-480a-b77b-ce7be1628e4a,850.0,ATX,180.0,80+ PLATINUM,ATX,160.0,1,0,0
