cooler_id,case_id,cooler_height,case_cooler_clearance,cooler_fan_size,cooler_fan_quantity,radiator_size,case_form_factor,height_difference,cooler_case_height_ok,label
fc2b06e8-876c-4806-a44d-a339b8a00ca4,9e3aeb11-df9d-4130-bb41-f41a54b76972,133.0,170.0,,,,ATX Mid Tower,37.0,1,1
010abcce-a3d8-488c-a89d-9713092820c1,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,155.0,83.0,,,,Mini ITX Tower,-72.0,0,0
d85925c4-7a9d-4c1d-a68a-2904c3f7c61c,3baf22f5-e281-4045-82ca-d2ac029bb649,68.0,165.0,,,,ATX Mid Tower,97.0,1,1
48f94d0c-e4f2-4264-940d-ce50193fcf6d,9a3975a9-2928-4161-9052-80748e439c17,154.0,70.0,,,,HTPC,-84.0,0,0
272c4c16-5044-4e2d-a186-055e869e7895,32ffb9ed-4023-4a56-931c-895dc1605979,54.0,190.0,,,360.0,ATX Mid Tower,136.0,1,1
5918d815-23f9-42cd-a939-e67643e7d26e,9a3975a9-2928-4161-9052-80748e439c17,159.0,70.0,,,,HTPC,-89.0,0,0
799a9e55-40ba-4b41-ab22-4186b21700dd,231ca7b0-e45e-47d9-a726-a7a8cdb466df,125.0,162.0,120.0,3,360.0,Micro ATX Mid Tower,37.0,1,1
875cfe12-50fd-4c40-a08e-43b55716cd81,db89804c-72a0-4580-8efc-5cb103c6545d,166.0,160.0,120.0,,,ATX Mid Tower,-6.0,0,0
63da7b64-f703-4a34-ab1f-2ba3b51be199,0a0ef4d8-1875-4268-97a5-f28829619110,63.0,195.0,,,,ATX Full Tower,132.0,1,1
d4627f41-29e3-447b-8af8-c7bb21ced25c,49310a1f-2c7c-445c-a255-fe40a57c6e89,136.0,190.0,,,,ATX Mid Tower,54.0,1,1
72fff299-af45-4873-bd1d-1d21d7b0ab09,3753b6ef-40fc-4762-86bc-d980ccf4f348,35.0,185.0,,,,ATX Mid Tower,150.0,1,1
a44ec9a9-056f-4e29-b19f-8c713ae43348,5d42ed88-d67c-45c2-a102-12aa991d3884,158.0,178.0,,,,ATX Mid Tower,20.0,1,1
a7f79462-8adc-4610-a63a-0e87dbe21d86,a665c556-dbb3-47bf-afa6-a561d66c6f0f,45.0,180.0,,,,ATX Mid Tower,135.0,1,1
c803a85a-f7c9-4947-ac45-506455f14b74,e519477a-b9ff-42f0-833a-21db0890e33a,135.0,170.0,,,,ATX Mid Tower,35.0,1,1
b4981ce1-7198-4101-b784-5a99f5ad4b7b,881c5ab0-0ed3-460b-b49f-09d68811c46a,155.0,65.0,120.0,2,,HTPC,-90.0,0,0
febedf4a-096f-4a6d-84da-d7c9d962b542,5d42ed88-d67c-45c2-a102-12aa991d3884,152.0,178.0,,,,ATX Mid Tower,26.0,1,1
4239f72d-a175-459a-a6da-ff42867142e6,156ee5ba-6d49-45cc-b8ba-2ffce6b9323f,60.0,160.0,,,240.0,ATX Mid Tower,100.0,1,1
87ef9368-befd-4f04-a6ab-bc8c47c27b4f,cea16619-78c2-4a06-a7bf-f6b611653fe5,161.0,200.0,,,,Mini ITX Tower,39.0,1,1
a09fd6da-f06d-4814-82a9-78d39e6552c3,104c8611-3f84-45f9-907d-929a78114bc3,160.0,120.0,,,,Mini ITX Tower,-40.0,0,0
7832a122-3bb7-4dfe-8351-29df404cb1e9,fbd8cdf6-8725-41bb-9285-5e581eb6489b,58.0,164.0,,,,Micro ATX Mini Tower,106.0,1,1
6f381b9e-658c-4948-a214-6957dfd81dbb,79af8cb0-7253-4b9f-af23-cd7b4f73f8c6,168.0,159.0,,,,ATX Mid Tower,-9.0,0,0
1094ff0a-ce97-4881-b7e2-a34680fabf14,8f371b1b-e880-461b-977b-f5baf9e77028,166.0,163.5,,,,Micro ATX Mini Tower,-2.5,0,0
5738579a-bab2-437c-9df5-ef8ee32aac3a,09fcde51-6af5-4b38-8f4e-eb3b9c020e52,160.0,165.0,,,,ATX Mid Tower,5.0,1,1
3351468f-30e3-4428-86c6-db422cacde23,de1c29b4-9d70-4381-a43e-d9e2b6bfdcd9,65.0,160.0,,,360.0,Mini ITX Tower,95.0,1,1
a6b8904f-00e4-47e6-b1a0-1f311ea0fa5f,336024ff-6df8-4710-bd5f-b3c8ef276dd4,68.0,67.0,,,360.0,Mini ITX Tower,-1.0,0,0
99a0a238-e779-4bb8-8fae-00ef8b8917fa,f3299e27-9609-4996-8e12-a0335eb0226c,123.0,82.0,,,,Micro ATX Mid Tower,-41.0,0,0
66e3a215-7743-4613-a8ad-0613618114f9,926880c2-4881-4036-b9a0-464d027f9ccd,68.0,170.0,,,,ATX Mid Tower,102.0,1,1
87ef9368-befd-4f04-a6ab-bc8c47c27b4f,953817d9-f9a8-4df7-856f-c444609a10c5,161.0,160.0,,,,ATX Mid Tower,-1.0,0,0
53fb898c-63e2-4d1b-a19f-9c858d97fa6d,f225fd3c-c0dc-4911-b401-b3184d5671ea,165.0,163.0,,,,ATX Mid Tower,-2.0,0,0
45d13997-acbf-422b-b82d-f016cc7772e1,3949ebc6-f15e-4920-bf92-b9ab6c5c7936,45.0,185.0,,,,ATX Mid Tower,140.0,1,1
2a237383-dc3b-429b-81dc-837c2363e616,eeaac00c-faaf-44a1-b77b-0e564fa03c2d,160.0,70.0,,,,HTPC,-90.0,0,0
0376f248-3161-4fcf-9952-4d8d55f28d92,08b3837e-de14-4c6e-883f-5b12fa432b41,60.0,185.0,,,,ATX Full Tower,125.0,1,1
875cfe12-50fd-4c40-a08e-43b55716cd81,1177cd60-a293-466f-b339-c51761b6d22d,166.0,160.0,120.0,,,ATX Mid Tower,-6.0,0,0
da7be6a9-cfd3-49f5-8f03-b357083b8f29,b492b742-abef-49c7-8aa8-bdb695e53cab,53.0,158.0,95.0,1,,ATX Mid Tower,105.0,1,1
e9eada53-9dbf-4a30-8d93-7ac952825a84,73ae628d-0d71-4332-af5d-638b659cee50,63.0,170.0,,,,ATX Mid Tower,107.0,1,1
414ccdd2-cf62-4e3d-abaf-28719003cde9,e3912017-c5c0-49b4-8cc7-2590840eda83,157.0,120.0,120.0,2,,Mini ITX Tower,-37.0,0,0
81105f35-5bf8-4827-bf4a-cc01187bc345,245df228-98c3-4e14-b256-1622e591d5d8,158.0,70.0,,,,Mini ITX Tower,-88.0,0,0
6a4b106a-e6e6-4387-a155-dde52caa96ac,12c35c06-57c4-481d-b5f8-5740c2fa823f,154.0,150.0,,,,ATX Mid Tower,-4.0,0,0
517d7f4e-c219-4ccc-b294-51d1f46057d9,e8a6e792-2901-4a02-be62-dc5853dcbef0,114.0,185.0,,,,ATX Mid Tower,71.0,1,1
70b6d756-4411-41ad-86a1-1f1e124c8a90,6e0e0aa6-68ee-4d05-8d8c-959e803d1c43,397.0,195.0,120.0,3,360.0,ATX Mid Tower,-202.0,0,0
3fdfa2f4-c25b-47aa-8098-c51ffab9f143,18417cb7-56d1-42b0-b2b7-706d810f4f37,165.0,158.0,,,,ATX Mid Tower,-7.0,0,0
009cb04d-93b6-4901-9e40-00b61e5f106e,8cfaa079-9c84-4e82-a31c-bd329a569790,160.0,165.0,,,,Micro ATX Mini Tower,5.0,1,1
8e47e9c9-a22b-46d0-8e60-1007dc2dc904,b22dee46-dfb5-462e-ae57-72a940afae36,53.0,185.0,120.0,2,240.0,ATX Mid Tower,132.0,1,1
0d9c6e16-5241-4eac-a72a-64e9c37b6f8e,e7b57f0d-fdae-4af0-b998-918e853652d9,158.0,138.0,,,,HTPC,-20.0,0,0
851e86d2-98a6-45bc-8f9f-96e403200830,59966c35-7c45-4809-82f5-4cc76fd0014b,123.0,185.0,,,,ATX Mid Tower,62.0,1,1
683a13c8-3dd8-4511-8a52-3b10d42517b8,099276b7-c6c6-45a0-b4dd-079fbbf847cd,54.0,173.0,,,240.0,ATX Mid Tower,119.0,1,1
b484440e-574e-4c68-b127-89591624ddf6,f8a70884-cbc2-4ed8-a953-cf49380d9e88,159.0,140.0,,,,Mini ITX Tower,-19.0,0,0
e2791180-148f-40d1-a6ea-125ab51d85fc,36949e18-b413-425c-a951-e51b704bef00,154.0,260.0,,,,EATX Full Tower,106.0,1,1
896b7700-538d-4fee-83a2-f2ec8b3cbc8e,00487393-e98c-4e50-9519-d83f58497429,157.0,82.0,,,,Micro ATX Mini Tower,-75.0,0,0
5703c131-5188-4d3b-ad7b-0045469a362e,50ab5c62-8f93-435b-8484-fd32e2828e33,155.0,165.0,120.0,1,,ATX Mid Tower,10.0,1,1
ac2c6acc-94fc-4d4d-8177-cdcf1348db5a,de1c29b4-9d70-4381-a43e-d9e2b6bfdcd9,63.0,160.0,,,360.0,Mini ITX Tower,97.0,1,1
6f381b9e-658c-4948-a214-6957dfd81dbb,120f9a96-7714-4a2f-abb1-cf19c3964a49,168.0,165.0,,,,Micro ATX Mini Tower,-3.0,0,0
cdece2bb-4d8b-455c-8363-5edc7b3381a1,92cf5de8-ac3a-44c5-9619-c29153dcca40,158.0,170.0,,,,ATX Mid Tower,12.0,1,1
faa94150-3b61-4980-b566-4b301dba6d4c,ab6520ac-2e38-4cfa-857d-ce82bd3ccdcd,38.0,170.0,,,240.0,ATX Mid Tower,132.0,1,1
27cc18ba-4130-4f93-bac2-a9aac3cd3adf,9c2259e4-2162-48c6-ae4f-fe574ad520fb,154.0,151.0,120.0,2,,Micro ATX Mini Tower,-3.0,0,0
c9c06a6a-94f7-43e8-9e15-ec3b571ac063,56fbeb3b-830c-480b-891a-f7b3b11e2bb7,158.0,155.0,,,,ATX Mid Tower,-3.0,0,0
c370b7d1-a365-412a-9eb4-639d4ea02118,2c73b466-da93-4222-ab05-bcf3cb8bbdc2,135.0,77.0,,,,HTPC,-58.0,0,0
48d76c2f-385b-4378-bebf-139aec8d76c9,6ec5ae70-437f-41a3-b3cf-586087aad331,165.0,188.0,,,,ATX Mid Tower,23.0,1,1
9d1e354c-f909-4ae1-a699-c5e21743e1cf,3b1f55d7-f7f7-47ec-abb7-0d4b5ae98510,62.0,50.0,,,240.0,Mini ITX Tower,-12.0,0,0
d9c74cd8-7d00-4a7d-b238-a04256d0c39b,ce631588-7acb-47fe-9833-8f62fe879b73,79.0,185.0,,,360.0,Micro ATX Mini Tower,106.0,1,1
7d2b1a74-f64d-4d64-9aa0-e94ca4461144,bd74c68b-337a-4aa3-acb1-a89a4ea6ef1c,155.0,180.0,120.0,,,ATX Mid Tower,25.0,1,1
63830cd7-881d-4304-be93-edaaa9f28ea5,7bece92c-c9f4-4a22-8b48-f4406777a550,55.0,155.0,120.0,2,240.0,Micro ATX Mid Tower,100.0,1,1
919fcb52-172c-42f9-87c2-e66b58e7c9f9,a52aa92c-2cd5-4f81-b9da-d5109ed7b0de,171.0,81.0,,,,Micro ATX Slim Tower,-90.0,0,0
39c3e2cf-d29b-46ab-8558-cbdd9a425036,2d53135b-4ee8-4de0-ae01-27d091a48188,157.0,155.0,,,,Micro ATX Mid Tower,-2.0,0,0
e6eb7fcd-5dbd-4d94-b9dd-b5a4befda0e6,81fc5b8f-cfc2-4bdc-8184-e71a2c574330,65.0,185.0,,,,ATX Mid Tower,120.0,1,1
5738579a-bab2-437c-9df5-ef8ee32aac3a,3753b6ef-40fc-4762-86bc-d980ccf4f348,160.0,185.0,,,,ATX Mid Tower,25.0,1,1
c803a85a-f7c9-4947-ac45-506455f14b74,2a87aa8b-beb1-4346-b4b6-67d5832d2634,135.0,175.0,,,,Micro ATX Mid Tower,40.0,1,1
366781f1-6817-4920-9d1b-fcf21ecb316d,ea2c0760-4429-47ce-b56e-b7e16c0ff739,18.6,188.0,120.0,3,394.0,ATX Mid Tower,169.4,1,1
f8f33571-ce64-4c2b-be5a-9c776ee76d63,ea1c8607-243c-46e8-bcb5-85f6832a81bb,166.0,138.0,,,,HTPC,-28.0,0,0
aafd99ae-8f92-45d7-b5ef-e60e25432e3e,5832656a-c875-41fe-9b3d-eec706a2b6b7,155.0,140.0,,,,Micro ATX Mini Tower,-15.0,0,0
01c2afe0-42a5-45af-979d-385b06f142ed,70230b03-07a7-45bd-a9a5-c40f5a7ce85b,52.0,165.0,120.0,2,240.0,Micro ATX Mini Tower,113.0,1,1
d6fcf9f7-3a11-4bf5-b85a-dd0cfa3c61eb,b6d2df2f-37cc-4aff-9b6e-645f305087a2,142.0,70.0,,,,HTPC,-72.0,0,0
9542d75c-243e-485b-9ff4-d962ae70f887,d6459c42-feb4-408e-be0c-479f3b138fcc,126.0,61.0,,,,Mini ITX Tower,-65.0,0,0
dbc6ecf2-839d-4fcb-9086-78ab477867b0,c753bd9d-8598-4054-8739-fe05cdc75d5a,137.0,67.0,120.0,,360.0,Mini ITX Tower,-70.0,0,0
e62d7c0e-7e87-45a5-895e-578c0a869d37,b4afdfc8-8830-42f6-bc25-90b28787c1d4,53.0,180.0,120.0,2,240.0,ATX Mid Tower,127.0,1,1
3ea9a8ff-d710-4014-8db0-ec4d9373bf43,31279919-fd26-467a-9687-eaea694875bc,73.0,160.0,120.0,3,360.0,ATX Mid Tower,87.0,1,1
a44ec9a9-056f-4e29-b19f-8c713ae43348,d2998b94-1514-4d3c-9828-3653067af284,158.0,82.0,,,,Micro ATX Desktop,-76.0,0,0
1dc41387-9f5f-41b8-a242-5a2bd2860628,79f10ddb-49c4-495f-957a-926350d72ae4,158.0,90.0,,,,Micro ATX Desktop,-68.0,0,0
d7bf94a3-c2d2-4f8c-a8b4-b2a64de351fc,33ab0c26-b650-4f39-8b6e-8733aa84a2cf,49.0,210.0,,,360.0,ATX Mid Tower,161.0,1,1
9aafd387-130b-4f5e-8128-42963b48f767,c092f08c-1785-4b6f-b6d9-41b91ec49130,155.0,155.0,120.0,2,,ATX Mid Tower,0.0,1,1
ea90e9bd-45aa-4952-a336-f5e437459955,9241aabf-0eb0-49c6-b3d1-cd7e450fb03d,163.0,180.0,,,,ATX Mid Tower,17.0,1,1
253446e3-2c69-40d5-beaa-06dc4e216add,9b80a094-129f-4e5d-83c4-9c6148324c76,155.0,168.0,120.0,1,,ATX Mid Tower,13.0,1,1
c12819d1-43e4-4223-bd8f-f6273c1e727b,f9c06a28-5c60-4e48-9f41-912bb87a353b,153.0,70.0,,,,Mini ITX Tower,-83.0,0,0
1f6401c1-cebf-4ef1-9541-66b363d5409b,62067a2c-91e6-48f8-b828-19f3c6f0f825,63.0,55.0,,,360.0,Mini ITX Tower,-8.0,0,0
22342351-91da-4bad-b1c7-c2cc57cf270a,aef535d3-c0c1-4b92-8a72-72a784575b61,70.0,167.0,,,240.0,ATX Mid Tower,97.0,1,1
58e87ef2-3e06-4a67-853c-2b7befe3edc3,21230593-6839-43ee-97d7-0b7ba03aa823,131.0,75.0,,,,Micro ATX Mini Tower,-56.0,0,0
55d50808-12de-43fd-9ff2-50cdcccd23f1,c039163b-f5f6-4802-91f7-a01aed59d7de,27.0,180.5,120.0,3,360.0,EATX Mid Tower,153.5,1,1
855ef508-6c8a-43f5-b247-8a97b72a3a7d,1463fe1e-a672-4465-9dad-9a954f05c57c,55.0,158.0,,,360.0,ATX Full Tower,103.0,1,1
cb195dde-61d4-4050-ab5a-35687f52f9ae,9a75082a-9350-4c88-8173-f67a7eacb8fd,118.0,155.0,120.0,3,360.0,Micro ATX Mid Tower,37.0,1,1
3c9687ae-49c3-4859-bffc-e68d60a5a77e,2120f1dd-b8ef-4b56-aaa6-ee2c6f9de45b,47.0,180.0,,,,ATX Mid Tower,133.0,1,1
07a46316-403a-48b3-8611-d415f3acd5c9,cc5b5c27-5663-458e-89fa-4261c8ecd9fd,165.0,83.0,120.0,2,,Mini ITX Tower,-82.0,0,0
95f33860-0a64-4d74-82e0-5bfabefea62a,cbc1b64a-62c6-4862-ba83-88a0d93d0944,168.0,68.0,,,,Mini ITX Tower,-100.0,0,0
b75acdcf-1da1-4811-b6fb-08b2b1dd5f24,af312360-e0f0-4ec5-8824-7938459e37bd,153.0,70.0,,,,Mini ITX Tower,-83.0,0,0
db7d78c0-9498-4d5a-971f-718486d023cc,f08fe120-c339-456f-ab60-ee3b423620ad,155.0,150.0,,,,Micro ATX Mini Tower,-5.0,0,0
206b9f19-19b4-4666-97ae-5bbe794b41a2,0f668033-ed75-4a9e-90c3-d00a97561ce9,155.0,156.0,,,,ATX Mid Tower,1.0,1,1
5ecc50ba-1442-4c27-a1cb-253fce2744fa,052301cf-e039-41bf-a134-18621a6fc42b,86.4,190.0,120.0,3,360.0,ATX Mid Tower,103.6,1,1
d77def1a-7d48-43c3-b171-4102eb7415bf,612bc906-2334-42d5-8477-60cccb76a841,159.0,164.0,,,,ATX Mid Tower,5.0,1,1
ddf7e103-d0cf-4896-bbbb-e4f627d6b678,f08fe120-c339-456f-ab60-ee3b423620ad,160.0,150.0,,,,Micro ATX Mini Tower,-10.0,0,0
8e2f7584-7ff0-43e7-b340-c0247a44d0d9,603f47d4-68e1-420c-918a-127661f07c7b,154.0,85.0,,,,Mini ITX Tower,-69.0,0,0
d8ee35f9-d6d9-44db-b064-74f73d3a2dde,6b6b1121-49c8-4478-a9d7-01b8324b7ed0,116.0,70.0,140.0,2,280.0,Micro ATX Desktop,-46.0,0,0
9578f34e-4433-42cd-ad5c-3b279f5d48d0,a713e2ad-ee45-4ec6-ba1f-c2c05a9b4f86,161.0,160.0,120.0,2,,ATX Mid Tower,-1.0,0,0
0d9b66fe-bb73-44d0-a97e-684cb23a1abc,7b4883af-7e1e-4482-9d70-0ee8c65847ab,155.0,182.0,,,,ATX Mid Tower,27.0,1,1
b12b22ac-f27c-45c1-9637-03e560f90a75,38128e27-09da-4be5-bb84-5b29685cebc1,147.0,145.0,,,,ATX Mid Tower,-2.0,0,0
b810e56b-6598-40e2-b50e-fb264c24b698,06c0c7c2-68c5-463d-80d6-91eb109394ea,163.0,160.0,,,,ATX Mid Tower,-3.0,0,0
89543a27-3701-4362-9c43-cdb5ff5b90b9,4ba30b3e-81d6-4a41-8dd0-a6230441df88,162.0,67.0,,,,Mini ITX Tower,-95.0,0,0
2bea72f6-edc2-461b-960b-7f5ff6dab83b,67f2d029-a7b1-4f33-a690-9e22b93ebc26,155.0,57.0,,,,Mini ITX Tower,-98.0,0,0
d141281d-b772-4b07-9aec-a6eba11498fc,82d1cef7-8b98-402b-81a1-0c62857915f6,67.0,61.0,,,360.0,Mini ITX Tower,-6.0,0,0
026876f6-63fe-4b41-b576-cf6ae35a5d7e,5832656a-c875-41fe-9b3d-eec706a2b6b7,56.0,140.0,,,240.0,Micro ATX Mini Tower,84.0,1,1
abdf6b30-5283-4566-9e62-52acb15a0976,d0d1f419-384d-4121-a8c8-cd87c677016d,137.0,77.0,,,,Mini ITX Tower,-60.0,0,0
fb6cad22-7615-4f30-8cd3-ab8305b70764,2c73b466-da93-4222-ab05-bcf3cb8bbdc2,100.0,77.0,,,240.0,HTPC,-23.0,0,0
f02ac039-cbb7-4678-85f8-5c811033c614,00487393-e98c-4e50-9519-d83f58497429,158.0,82.0,,,,Micro ATX Mini Tower,-76.0,0,0
87ef9368-befd-4f04-a6ab-bc8c47c27b4f,67f2d029-a7b1-4f33-a690-9e22b93ebc26,161.0,57.0,,,,Mini ITX Tower,-104.0,0,0
1166c9b3-a8a0-47c3-bc4f-a3bef54e0c3d,a563e936-1294-48ac-94f4-66751c1ad926,157.0,165.0,,,,Micro ATX Mini Tower,8.0,1,1
dd55f275-5160-45d0-b910-b2bc7d450735,f9c06a28-5c60-4e48-9f41-912bb87a353b,140.0,70.0,,,,Mini ITX Tower,-70.0,0,0
61ae58cf-e744-47df-8b0d-ca5a92c553a6,6e1c2bcd-e646-493c-af18-3c0fbb045672,145.0,170.0,,,,ATX Mid Tower,25.0,1,1
606d1fbf-b089-47cd-97f5-2aac7983aaa4,b1b5c124-1763-460d-b6af-9529cfda75fb,150.0,148.0,,,,ATX Mid Tower,-2.0,0,0
72f54e81-a812-422c-bf56-026ff51906c4,53212816-aa79-4e51-a223-f9683d916958,156.0,95.0,,,,ATX Mid Tower,-61.0,0,0
6b1215b7-6c72-402b-b2d9-fecde21bdd97,cee29e22-2c45-4d28-9768-10243278541c,38.0,165.0,140.0,2,280.0,Micro ATX Mini Tower,127.0,1,1
aafd99ae-8f92-45d7-b5ef-e60e25432e3e,a81168bc-869f-4ada-81aa-60f75de27b6a,155.0,167.0,,,,ATX Mid Tower,12.0,1,1
ede4c136-7fb7-499b-b38c-a79160d704c1,a36839c5-28a4-43e0-9172-8980f7794252,108.0,190.0,120.0,3,360.0,ATX Full Tower,82.0,1,1
5372cdd1-cd6e-4a27-bb08-100cfd44651d,db22a155-5861-4508-9b6d-446bf9ef19a6,67.0,160.0,,,,ATX Mid Tower,93.0,1,1
de1871fd-0589-4a9f-b95a-928393f6ea5e,05f729df-576c-410a-9221-588ae691a1bc,136.0,183.0,,,,ATX Mid Tower,47.0,1,1
819a8b8a-9cb1-4790-a641-697f1523b81c,9fea13eb-b0cf-4474-a2b6-bac5bc776943,151.0,145.0,,,,ATX Mid Tower,-6.0,0,0
fb655074-42f7-4940-bac9-ce9fb00c804f,a61747e0-09c5-45f0-91a6-8f864bf5cfb9,150.0,110.0,,,,Mini ITX Tower,-40.0,0,0
c97abd04-0b50-4bb7-a541-d71432a85404,838ed15d-e916-411a-9831-ea850f700556,101.0,170.0,120.0,2,240.0,ATX Mid Tower,69.0,1,1
fc2b06e8-876c-4806-a44d-a339b8a00ca4,d2998b94-1514-4d3c-9828-3653067af284,133.0,82.0,,,,Micro ATX Desktop,-51.0,0,0
bbc9fdf6-abd7-4778-9353-597f017d1be4,53212816-aa79-4e51-a223-f9683d916958,157.0,95.0,,,,ATX Mid Tower,-62.0,0,0
985ce028-9ddc-4724-b40a-39739f8d3a55,34bd3059-9156-46cf-9387-01f941e5f10e,125.0,170.0,,,,ATX Mid Tower,45.0,1,1
4179f8b5-2c13-4119-abe4-5a1ab21b9dbc,b7088bfb-479e-461c-a078-844329526224,158.0,178.0,,,,ATX Mid Tower,20.0,1,1
9f3e47a1-f931-42db-90be-ef8cdfa15e39,e59c459d-496b-46e9-b13e-4f8b73882bde,155.0,135.0,,,,Micro ATX Mid Tower,-20.0,0,0
ad725fe7-9324-483e-8ae9-5f9f1131126d,ebccc65a-a3eb-4c39-896a-b87ea8aa1177,57.0,48.0,,,360.0,Mini ITX Tower,-9.0,0,0
c2f26992-f9cd-446c-8b37-b699eb559d1f,91ad7cf2-0a1c-470c-b8d3-3c0d55a77c08,52.0,180.0,,,120.0,ATX Mid Tower,128.0,1,1
bdaac34d-ebf3-44fd-8fec-e51b0fa4715a,f3fbedef-00d2-4bb3-bf14-8974c050736f,69.0,180.0,,,,ATX Mid Tower,111.0,1,1
e6da5334-a717-4926-b588-84b149b02251,f9c06a28-5c60-4e48-9f41-912bb87a353b,135.0,70.0,,,,Mini ITX Tower,-65.0,0,0
7e6dfbbf-11ce-4c74-8f07-726697864888,601fc3a6-d8dd-4061-8f92-663abd6ba854,120.0,185.0,,,,ATX Full Tower,65.0,1,1
18d47458-d2de-49a2-ac2f-eb582e85b9aa,6840daa1-a58e-425d-99c6-96009bec9a9c,158.0,169.0,,,,ATX Mid Tower,11.0,1,1
9235fd7e-9bd3-47c2-894f-2626b1e4afcb,dfc3e753-e914-49cf-93dc-b74ced1f5b4a,56.0,176.0,,,,ATX Full Tower,120.0,1,1
54785ba6-46f1-4227-8cb2-6a929640be15,54bc84f1-7b59-42b5-8719-dda673514c54,163.0,162.0,,,,Micro ATX Mid Tower,-1.0,0,0
0e449597-df9d-471b-acc3-52f846e6de06,1cc6683b-8c68-44b4-85f3-2c257db96bdd,157.0,165.0,,,,ATX Mid Tower,8.0,1,1
2d886179-fb2c-448c-814b-75fa214aba1b,3d37026d-11aa-4f39-a707-d437542c6fed,134.0,175.0,,,,ATX Mid Tower,41.0,1,1
088d5525-230a-4b78-aa1f-a1d9c241443c,8520dfe1-6dcf-4978-92c3-f4f82ab2539b,161.0,160.0,,,,ATX Mid Tower,-1.0,0,0
1f44ddc9-6e69-4756-9e99-8aa5e77300b2,05666e34-c785-476e-93e3-403b70448d3c,160.0,155.0,120.0,2,,Micro ATX Mini Tower,-5.0,0,0
73910efd-ec5f-4a4c-8c4a-d2c249511306,f08f3a0d-6742-4579-84f5-bf6520a281ea,155.0,171.0,,,,ATX Mid Tower,16.0,1,1
2b1697f5-a6ba-4297-832a-44eae0d026af,7e30d688-d0fa-4df1-9eb3-6dbd75cc2cd4,125.0,68.0,120.0,2,240.0,Mini ITX Tower,-57.0,0,0
caf0fb1f-31ce-4724-8c2c-e7156ccee731,136cafe7-58f8-4002-9ccd-5caf34742a2a,145.0,150.0,,,,Micro ATX Mid Tower,5.0,1,1
03ca9b01-98ae-435b-bcdf-a48493e0aee5,a1d61d9e-2e69-4e0b-b337-0d510ad4164a,154.0,170.0,,,,ATX Mid Tower,16.0,1,1
0ae29165-6d99-447d-99cd-ec209d17b137,0d6fa5aa-ca60-4a6f-88e3-6de83706751f,69.0,164.0,120.0,2,240.0,Micro ATX Desktop,95.0,1,1
8784e880-b08f-4eb9-a7cb-c51e9089c39c,6db1c186-5535-4bb2-a20b-8b81374f2518,158.0,169.0,,,,ATX Mid Tower,11.0,1,1
ac5dfbcb-5569-430a-9f4a-7024238d4594,50ab5c62-8f93-435b-8484-fd32e2828e33,110.0,165.0,,,,ATX Mid Tower,55.0,1,1
7077b097-05b5-4aa2-93e1-908e8e4e2a65,231ca7b0-e45e-47d9-a726-a7a8cdb466df,164.0,162.0,,,,Micro ATX Mid Tower,-2.0,0,0
3d56b637-d41c-4dfd-899f-a45d2615ed7f,090334a6-3c7c-42e6-9b7c-901b9781f7cd,158.0,170.0,,,,ATX Mid Tower,12.0,1,1
401dec03-4f78-4019-84fa-80b60256cdba,e45f0260-97a6-4787-b264-33783e199d15,60.0,187.0,,,,Micro ATX Mid Tower,127.0,1,1
2b118b75-0163-4057-8842-7d433b9740ca,a275a0bd-1e90-480a-95c5-e67b0905f010,67.0,160.0,,,,ATX Mid Tower,93.0,1,1
98cebea0-b80c-418c-93cb-da0bb8a484eb,a52aa92c-2cd5-4f81-b9da-d5109ed7b0de,164.0,81.0,,,,Micro ATX Slim Tower,-83.0,0,0
06cfccbc-10dc-4375-823b-05914e808675,beae551e-4448-424a-aa61-506b713fd3c0,156.0,70.0,,,,Mini ITX Tower,-86.0,0,0
4239f72d-a175-459a-a6da-ff42867142e6,347b98e8-6ad9-448e-a6db-6180559cf8bd,60.0,166.0,,,240.0,ATX Mid Tower,106.0,1,1
a64b6ce4-2978-4a10-a8e9-77b41b442987,2a1a8f7b-a245-4752-8245-4a95abbc56c3,162.0,155.0,,,,ATX Mid Tower,-7.0,0,0
4b8b25e9-7f30-47e7-87b3-554c04e98936,d0106884-7bd0-4c86-a123-fe1befd7e825,169.0,164.0,120.0,2,,ATX Mid Tower,-5.0,0,0
dc70c535-59fa-4b82-8688-1ce8ce7908dc,07b25123-acb4-43f6-bfc8-2bff8bae0772,133.0,187.0,,,,ATX Mid Tower,54.0,1,1
1f4b1874-5f6c-44a3-a915-2a0351fceac8,0c375d06-89a3-425b-8331-91557d20dc9a,166.0,158.0,120.0,,,ATX Mid Tower,-8.0,0,0
d77ad666-0f98-4f3d-9c45-269a7c25a842,1b469aa3-4afa-45e7-bc15-9170ccc163d8,169.0,165.0,,,,ATX Mid Tower,-4.0,0,0
df777db4-ce5e-4f7b-a73e-d99a537bbada,c6357f7d-5982-403c-b336-71af81046f87,60.0,180.0,140.0,,280.0,ATX Mid Tower,120.0,1,1
f4ef8956-8df3-4ad6-ba65-bc4647274ed6,f3299e27-9609-4996-8e12-a0335eb0226c,133.0,82.0,,,,Micro ATX Mid Tower,-51.0,0,0
1763caad-fb45-49f4-9ad5-c28460f9ae70,2b71e7ab-5fe2-43c3-bcba-7ef7fad882eb,150.0,210.0,,,,Mini ITX Tower,60.0,1,1
